0000000001_0300000050_General/0000000035.wav|Only by forgetting can you walk towards the kind of life that you want with lighter steps.
0000000001_0300000050_General/0000000036.wav|At one point, the elderly couple signaled to me that they were ready to order the meal.
0000000001_0300000050_General/0000000037.wav|When I was younger, I always knew my parents were working hard for the family.
0000000001_0300000050_General/0000000038.wav|As I told him my name was Angela, my mom handed me the soup ladle and hair net to start getting to work.
0000000001_0300000050_General/0000000039.wav|A familiar man called me back saying he thought I left something in our mailbox.
0000000001_0300000050_General/0000000040.wav|I reached in and pulled out a huge manila envelope that was bulky, but I couldn't tell what was in it.
0000000001_0300000050_General/0000000041.wav|She opened the first red box, then she found our first super expensive rent bill.
0000000001_0300000050_General/0000000042.wav|As well as dwellings, the proposal would also introduce comprehensive planting to strengthen all boundaries, and ensure the next generation of mature trees and hedgerows, will flourish on the site.
0000000001_0300000050_General/0000000043.wav|I had a feeling I knew who had sent it, but didn't want to tell my mom.
0000000001_0300000050_General/0000000044.wav|It was still dark outside so I felt my way to the wall switch and turned on the light.
0000000001_0300000050_General/0000000045.wav|I got dressed quickly because I knew both of my dogs would be eager to get outside for their morning walk.
0000000001_0300000050_General/0000000046.wav|Oh, it had been cold and snowy two days ago, and warm and rainy yesterday.
0000000001_0300000050_General/0000000047.wav|I had forgotten to check the weather report for today, however, so I wasn't sure if I needed my light jacket or my heavy coat.
0000000001_0300000050_General/0000000048.wav|I can still remember gazing endlessly at the photographs of granite peaks, roaring waterfalls and magnificent wildlife, and daydreaming about wandering in those landscapes.
0000000001_0300000050_General/0000000049.wav|A single serving of whole grains is one slice of whole-grain bread, or a half cup of oats, or a half cup of brown rice.
0000000001_0300000050_General/0000000050.wav|Eating the whole grain, as our ancestors used to do, provides a host of benefits to the body that are lost when the grain is processed.
0000000001_0300000050_General/0000000051.wav|While my dog sniffed the ground, I opened my heart to the wonder of Nature's creation.
0000000001_0300000050_General/0000000052.wav|In all of its sweet seasons here, it had never failed to touch my soul.
0000000001_0300000050_General/0000000053.wav|The flour in white breads, bagels, pastries and pasta has lost the grain's fiber-rich outer layer during the refining process.
0000000001_0300000050_General/0000000054.wav|It had heated my heart on the coldest days and lighted my spirit on the darkest nights.
0000000001_0300000050_General/0000000055.wav|Then I thanked Nature for the love that created the moon, the stars, and me.
0000000001_0300000050_General/0000000056.wav|I don't often eat lunch at work, and tend to just work through the day and eat dinner when I get home.
0000000001_0300000050_General/0000000057.wav|I was having a bad day, it was around four PM and I was struggling to make things happen.
0000000001_0300000050_General/0000000058.wav|Gave my twenty-eight-year-old self a snack and a juice box and it was the most caring thing I've ever had a boss do.
0000000001_0300000050_General/0000000059.wav|One day my little dog Milo escaped the fenced yard of a friend in Vancouver and ran off.
0000000001_0300000050_General/0000000060.wav|Yellowstone National Park also serves as a time capsule, a sort of 'land that time forgot' in terms of wildlife.
0000000001_0300000050_General/0000000061.wav|Small incremental changes in your diet to increase whole-grain intake will make a difference over time.
0000000001_0300000050_General/0000000062.wav|They waited for me in a grocery store parking lot until I came to pick him up.
0000000001_0300000050_General/0000000063.wav|As we know, men often discover their affinity to each other by the mutual love.
0000000001_0300000050_General/0000000064.wav|They have for a book, just as two persons sometimes discover a friend, by the admiration which both entertain for a third.
0000000001_0300000050_General/0000000065.wav|Here is another reason to get serious about saving - it is a new year.
0000000001_0300000050_General/0000000066.wav|In addition to enjoying them raw and cooked in desserts, fresh peaches can be roasted, pickled, and even frozen for a burst of summer sunshine in the middle of winter.
0000000001_0300000050_General/0000000067.wav|Although the occasion isn't going to turn us into smart savers, it sure is a good reminder.
0000000001_0300000050_General/0000000068.wav|We all have our own methods of dealing with money, but here are a couple of saving tricks that will grow your money.
0000000001_0300000050_General/0000000069.wav|Here's how you can maximize your peach perfection with recipe ideas for breakfast, lunch, dinner - and dessert, of course.
0000000001_0300000050_General/0000000070.wav|Time is of no account with great thoughts, which are as fresh today as when they first passed through their author's mind, ages ago.
0000000001_0300000050_General/0000000071.wav|Overnight oats are a trend that's not going away anytime soon, and summer is the ideal time to embrace this chilled-out breakfast dish.
0000000001_0300000050_General/0000000072.wav|Books introduce us into the best society, they bring us into the presence of the greatest minds that have ever lived.
0000000001_0300000050_General/0000000073.wav|You can experiment with these grains by incorporating them in small amounts into your morning bowl of oatmeal.
0000000001_0300000050_General/0000000074.wav|The Park has been a global leader in establishing the range of possibilities and approaches to caring for wild animals and landscapes.
0000000001_0300000050_General/0000000075.wav|Add fresh sliced peaches to a mason jar with oats, milk and spices, and you've got a sweet peach cobbler-inspired treat waiting for you in the morning.
0000000001_0300000050_General/0000000076.wav|Fire up the grill, and give your peaches a little heat, to turn them into a sweetly charred accompaniment for a number of dishes.
0000000001_0300000050_General/0000000077.wav|It's hard to deny that tomatoes are the ideal summer food - and that's saying a lot in a season where so much produce is at its peak.
0000000001_0300000050_General/0000000078.wav|The place is quite remote and is perfect for a relaxed swim before going for your meal.
0000000001_0300000050_General/0000000079.wav|To grill peaches, preheat a gas or charcoal grill to medium heat, halve and pit the peaches, then brush the cut halves with olive oil or vegetable oil.
0000000001_0300000050_General/0000000080.wav|Their experience becomes ours, and we feel as if we were, in a measure, actors with them in the scenes which they describe.
0000000001_0300000050_General/0000000081.wav|The paste adds umami, while coriander powder gives it an earthy lift, which balances the heaviness of the pork belly.
0000000001_0300000050_General/0000000082.wav|It's a place where you see Earth for what it has come to be over the course of millions of years, not for the things we've done to it.
0000000001_0300000050_General/0000000083.wav|They kept on walking until they found an oasis, where they decided to take a bath.
0000000001_0300000050_General/0000000084.wav|Grilled peaches become the star of the show in a big salad, like this quinoa, peach and summer vegetable salad that works as a main course.
0000000001_0300000050_General/0000000085.wav|One way to increase your chances of getting a lower rate, is to come prepared with information on other card offers that you have seen available, he said.
0000000001_0300000050_General/0000000086.wav|Consuming fresh tomatoes with a source of fat, such as olive oil, is a great way to boost lycopene absorption, she said.
0000000001_0300000050_General/0000000087.wav|But even this description is an understatement - the otherworldly nature of the area simply evokes awe.
0000000001_0300000050_General/0000000088.wav|When it comes down to it, almost anything can be a salad or a sandwich - the potential combinations are endless.
0000000001_0300000050_General/0000000089.wav|And if you want to pile on more ingredients, you'll find ways to make a tomato sandwich every day of the week.
0000000001_0300000050_General/0000000090.wav|I once saw nine different grizzly bears in one day and had almost forty bighorn sheep wander with me one day as I ate my lunch.
0000000001_0300000050_General/0000000091.wav|Or simply drizzle them with balsamic vinegar and quality olive oil along with a sprinkling of flaky sea salt and serve as a fruit salad.
0000000001_0300000050_General/0000000092.wav|What was then said and thought still speaks to us as vividly as ever from the printed page.
0000000001_0300000050_General/0000000093.wav|The only effect of time has been to sift out the bad products, for nothing in literature can long survive but what is really good.
0000000001_0300000050_General/0000000094.wav|There is no sandy beach but if you like rocks and deep waters it is the perfect place.
0000000001_0300000050_General/0000000095.wav|Turn it into the base for a Cobb salad with as many tomatoes and leftover fridge elements as you can handle.
0000000001_0300000050_General/0000000096.wav|It's worth while mentioning that just a few hundred meters away there is an access to the sea.
0000000001_0300000050_General/0000000097.wav|Try this recipe as a start, and pick and choose add-ins like roasted red peppers and marinated chickpeas to suit your tastes.
0000000001_0300000050_General/0000000098.wav|We also recommend the grilled choices where you get a variety of fresh meat and fish dishes.
0000000001_0300000050_General/0000000099.wav|Instead, stir up a no-cook tomato sauce that practically explodes with the juiciness of fresh tomatoes.
0000000001_0300000050_General/0000000100.wav|The dish is topped with crushed red and green chili, and you can heap it over rice, or scoop it all up with a buttered baguette.
0000000001_0300000050_General/0000000101.wav|As a restaurant owner I knew this thing was gold the moment I saw it.
0000000001_0300000050_General/0000000102.wav|The chef is the mother of the family, and the majority of the ingredients used for the dishes are produced by the same family.
0000000001_0300000050_General/0000000103.wav|But it is very important to understand the fees, what the rate will be after the low-rate period ends and if there are any deadlines with balance transfer cards.
0000000001_0300000050_General/0000000104.wav|And that means going beyond benefits like vacation days and retirement plans, and considering things like the company's culture, manager expectations, job satisfaction and development, and work-life balance.
0000000001_0300000050_General/0000000105.wav|If being able to work from home is important to you, it's good to get a sense of a company's flexibility before getting too far along in the interview process.
0000000001_0300000050_General/0000000106.wav|Lee says he steams his rolls the day before, and leaves them in the fridge to rest, so that they are crispier and browner when he fries them.
0000000001_0300000050_General/0000000107.wav|It is perfect for families since the kids can safely run around and play in the garden.
0000000001_0300000050_General/0000000108.wav|If you can't stand the heat, get out of the kitchen and fire up the grill.
0000000001_0300000050_General/0000000109.wav|You won't have to spend much time over the flame, but if you want a hot meal on a hot day, grilled dishes with tomatoes fit the bill.
0000000001_0300000050_General/0000000110.wav|Foil packet meals are quite possibly the easiest way to grill with very little mess and clean-up.
0000000001_0300000050_General/0000000111.wav|Place salmon fillets on a piece of heavy-duty foil drizzled with olive oil and load them up with halved cherry tomatoes and herbs like rosemary, dill or cilantro.
0000000001_0300000050_General/0000000112.wav|This method is infinitely versatile - so if you're craving other seafood, like shrimp or scallops, or more summer vegetables, you can customize it to each family member's tastes.
0000000001_0300000050_General/0000000113.wav|Surrounded by olive groves and a beautiful garden it is the perfect place to relax and enjoy a beautiful dinner or lunch.
0000000001_0300000050_General/0000000114.wav|If chips and salsa are all you have an appetite for, make homemade salsa by charring whole tomatoes, peppers and onions on the grill.
0000000001_0300000050_General/0000000115.wav|Any device that saves us time on any task is worth its weight in gold.
0000000001_0300000050_General/0000000116.wav|A few minutes are enough to blister their skins and boost the flavor of the blend.
0000000001_0300000050_General/0000000117.wav|Each school, depending on the area in which it is located offers the possibility to navigate through the nature paths.
0000000001_0300000050_General/0000000118.wav|For children wanting to ride, depending on their age the schools can provide a suitable horse.
0000000001_0300000050_General/0000000119.wav|Tomato water is nothing more than the slowly - very slowly - strained liquid from a tomato, and it's a low-maintenance way to make stellar drinks.
0000000001_0300000050_General/0000000120.wav|Line a metal strainer with a flour sack towel or cheesecloth, then place it over a deep bowl.
0000000001_0300000050_General/0000000121.wav|Treks usually consist of groups of no more than six people and are accompanied by an experienced instructor.
0000000001_0300000050_General/0000000122.wav|You need to have a lot of trust in a device to turn your back to it, while it mixes your batter all on its own.
0000000001_0300000050_General/0000000123.wav|Nevertheless, its main attraction, the National Marine Park, is the most important Loggerhead Sea Turtle nesting area in the Mediterranean.
0000000001_0300000050_General/0000000124.wav|The route goes through the Peripheral Zone and Protected Landscape areas of the Park, as well as a forest of medieval olive groves at K Beach.
0000000001_0300000050_General/0000000125.wav|Regardless of your familiarity with the sport you can combine your holiday with a spot of  horse-riding.
0000000001_0300000050_General/0000000126.wav|You can either go on a simple stroll with a horse, or if you would like to spend more time horse-riding, you can take lessons.
0000000001_0300000050_General/0000000127.wav|For beginners you begin by learning some theory first, this includes safety, codes of communication and getting to know the horse.
0000000001_0300000050_General/0000000128.wav|This is then continued with the practical part of getting on the horse and then moving.
0000000001_0300000050_General/0000000129.wav|Most schools provide free equipment and transportation to and from their place of residence along with insurance.
0000000001_0300000050_General/0000000130.wav|Even the choosiest of palettes, not forgetting the specialties of local chicken and rabbit stew.
0000000001_0300000050_General/0000000131.wav|The wine cellar consists of a range of nice local wines and many fine labels.
0000000001_0300000050_General/0000000132.wav|Good food is well accompanied by a range of desserts that are sure to impress.
0000000001_0300000050_General/0000000133.wav|Spinach joins these, with the greatest benefits derived from these vegetables in their raw or lightly cooked form.
0000000001_0300000050_General/0000000134.wav|They invite you to try them with rich sauces and fresh vegetables, and main dishes that will delight.
0000000001_0300000050_General/0000000135.wav|Even with all its potential, Popeye's favorite food does have a few downsides, especially raw spinach, can lend some people a, well, gassy air.
0000000001_0300000050_General/0000000136.wav|It is based on the good quality of the materials and the genuine traditional recipes.
0000000001_0300000050_General/0000000137.wav|The tickets are paperless, and passengers can use the updated season ticket calculator on the National Rail website, to find out the best ticket for their route and travel patterns.
0000000001_0300000050_General/0000000138.wav|If you're concerned about getting enough calcium in your system, it may be well to leave spinach out of the cheesy lasagnas in which it is so often deployed.
0000000001_0300000050_General/0000000139.wav|In a building of traditional architecture and surrounded by pine trees is the restaurant "O Babis".
0000000001_0300000050_General/0000000140.wav|But tonight, a car stopped at his house, and a policeman helped him get out.
0000000001_0300000050_General/0000000141.wav|On Sunday morning Donny went into the yard and played football with a dog.
0000000001_0300000050_General/0000000142.wav|Sometimes a bird would come down to stay on the top of the dog's house.
0000000001_0300000050_General/0000000143.wav|Lightly sautéing fresh spinach in a drizzle of olive or avocado oil meets this baseline, and it's tasty and nutritious as well.
0000000001_0300000050_General/0000000144.wav|Another option is to wash spinach and other leafy greens thoroughly in running water before eating them.
0000000001_0300000050_General/0000000145.wav|A little panda picks up a pumpkin and wants to take it home to share with family.
0000000001_0300000050_General/0000000146.wav|In a small mixing bowl, whisk together the soy sauce, rice wine, vinegar, sesame oil, garlic, five-spice powder and sugar.
0000000001_0300000050_General/0000000147.wav|She can eat the fish, but she puts the fish into the river and goes on fishing.
0000000001_0300000050_General/0000000148.wav|She climbed up a tree and held the younger one in her arms for safety.
0000000001_0300000050_General/0000000149.wav|There are many cute animals in the forest, because today is a nice sunny day.
0000000001_0300000050_General/0000000150.wav|A woman with red dress walks into a pet shop and sees a cute little dog.
0000000001_0300000050_General/0000000151.wav|The significance of the dwindling supply in both reservoirs cannot be overstated.
0000000001_0300000050_General/0000000152.wav|Sometime after, the fishermen left the net and went to have lunch.
0000000001_0300000050_General/0000000153.wav|The pumpkin is too big.
0000000001_0300000050_General/0000000154.wav|The panda can’t take it home.
0000000001_0300000050_General/0000000155.wav|This simultaneous Home Movies posting is at an end.
0000000001_0300000050_General/0000000156.wav|Suddenly she sees a bear riding a bike toward her.
0000000001_0300000050_General/0000000157.wav|He likes walking in the street.
0000000001_0300000050_General/0000000158.wav|And he goes to bed at seven o’clock.
0000000001_0300000050_General/0000000159.wav|The old man smiles like a child.
0000000001_0300000050_General/0000000160.wav|The monkey was planning to throw the net like the fishermen did.
0000000001_0300000050_General/0000000161.wav|The monkey was confident since he was good at imitating.
0000000001_0300000050_General/0000000162.wav|As evening approaches, tennis, volleyball, and softball get going.
0000000001_0300000050_General/0000000163.wav|He thinks the sky is as big as the mouth of the well.
0000000001_0300000050_General/0000000164.wav|One day a crow comes to the well.
0000000001_0300000050_General/0000000165.wav|So the frog comes out from the well.
0000000001_0300000050_General/0000000166.wav|It was much more about zero waste and being sustainable.
0000000001_0300000050_General/0000000167.wav|This is, however, accompanied by a lack of fast twitch fibers.
0000000001_0300000050_General/0000000168.wav|Saves you so much time.
0000000001_0300000050_General/0000000169.wav|It’s a sunny day in spring.
0000000001_0300000050_General/0000000170.wav|An ox and a dog serve for the same farmer.
0000000001_0300000050_General/0000000171.wav|After that, their relationship became known.
0000000001_0300000050_General/0000000172.wav|The monkey mother has two little monkeys.
0000000001_0300000050_General/0000000173.wav|Gatorade has Alpine Snow, Riptide Rush, and Glacier Freeze.
0000000001_0300000050_General/0000000174.wav|They returned home in a hurry and shouted.
0000000001_0300000050_General/0000000175.wav|You have to add ingredients in the correct order.
0000000002_0300000050_Ham/001.wav|This is whiskey five xray delta. QSL?
0000000002_0300000050_Ham/002.wav|kilo alpha nine bravo yankee zulu, 59.
0000000002_0300000050_Ham/003.wav|Charlie echo eight foxtrot uniform victor, 59 oh four.
0000000002_0300000050_Ham/004.wav|Roger, november two india mike, thank you.
0000000002_0300000050_Ham/005.wav|QRN Oscar papa seven leema romeo, thank you from south texas.
0000000002_0300000050_Ham/006.wav|Sierra tango two quebec papa, this is golf five xray delta.
0000000002_0300000050_Ham/007.wav|Juliett romeo three india oscar from whiskey five tango thank you.
0000000002_0300000050_Ham/008.wav|Alpha romeo three india oscar from whiskey five tango.
0000000002_0300000050_Ham/009.wav|Whiskey zero uniform uniform charlie thank you
0000000002_0300000050_Ham/010.wav|Hotel four uniform uniform charlie thank you
0000000002_0300000050_Ham/011.wav|Papa six uniform uniform charlie thank you
0000000002_0300000050_Ham/012.wav|The Papa seven victor romeo charlie station thank you
0000000002_0300000050_Ham/013.wav|71 OK?
0000000002_0300000050_Ham/014.wav|seventy one OK?
0000000002_0300000050_Ham/015.wav|59 zero two
0000000002_0300000050_Ham/016.wav|fifty nine zero two
0000000002_0300000050_Ham/017.wav|Hello golf whisky nine zulu foxtrot thank you from whiskey bravo five charlie charle tango, you are five nine here in south texas, QSL?
0000000002_0300000050_Ham/018.wav|Thank you and QSL from here
0000000002_0300000050_Ham/019.wav|Too much QRM. Can you confirm?
0000000002_0300000050_Ham/020.wav|QSO before, OK?
0000000002_0300000050_Ham/021.wav|The portable one station again.
0000000002_0300000050_Ham/022.wav|you are Boston Massachusetts, OK?
0000000002_0300000050_Ham/023.wav|this is Austin Texas QSL?
0000000002_0300000050_Ham/024.wav|you are number 1100 bravo
0000000002_0300000050_Ham/025.wav|you are number 11
0000000002_0300000050_Ham/026.wav|number 12
0000000002_0300000050_Ham/027.wav|number 13
0000000002_0300000050_Ham/028.wav|number 14
0000000002_0300000050_Ham/029.wav|number 15
0000000002_0300000050_Ham/030.wav|number 16
0000000002_0300000050_Ham/031.wav|number 17
0000000002_0300000050_Ham/032.wav|number 18
0000000002_0300000050_Ham/033.wav|number 19
0000000002_0300000050_Ham/034.wav|number 20
0000000002_0300000050_Ham/035.wav|you are number 1111 bravo
0000000002_0300000050_Ham/036.wav|cq cq contest, whiskey five xray delta
0000000002_0300000050_Ham/037.wav|contest from whiskey five xray delta
0000000002_0300000050_Ham/038.wav|QRZ? from whiskey five xray delta
0000000002_0300000050_Ham/039.wav|leema juliett romeo sierra
0000000002_0300000050_Ham/040.wav|quebec juliett leema alpha bravo
0000000002_0300000050_Ham/041.wav|zulu whiskey yankee xray tango
0000000002_0300000050_Ham/042.wav|40 41 42 43 44 45 46 47 48 49
0000000002_0300000050_Ham/043.wav|50 51 52 53 54 55 56 57 58 59
0000000002_0300000050_Ham/044.wav|1000 2000 3000 4000 5000 6000 7000 8000 9000
0000000002_0300000050_Ham/045.wav|100 200 300 400 500 600 700 800 900
0000000002_0300000050_Ham/046.wav|900 800 700 600 500 400 300 200 100
0000000002_0300000050_Ham/047.wav|20 30 40 50 60 70 80 90
0000000002_0300000050_Ham/048.wav|0 1 2 3 4 5 6 7 8 9
0000000002_0300000050_Ham/049.wav|9 8 7 6 5 4 3 2 1 0
ham_wavs/cs_001.wav|Alpha
ham_wavs/cs_002.wav|Bravo
ham_wavs/cs_003.wav|Charlie
ham_wavs/cs_004.wav|Delta
ham_wavs/cs_005.wav|Echo
ham_wavs/cs_006.wav|Foxtrot
ham_wavs/cs_007.wav|Golf
ham_wavs/cs_008.wav|Hotel
ham_wavs/cs_009.wav|India
ham_wavs/cs_010.wav|Juliett
ham_wavs/cs_011.wav|Kilo
ham_wavs/cs_012.wav|Leema
ham_wavs/cs_013.wav|Mike
ham_wavs/cs_014.wav|November
ham_wavs/cs_015.wav|Oscar
ham_wavs/cs_016.wav|Papa
ham_wavs/cs_017.wav|Quebec
ham_wavs/cs_018.wav|Romeo
ham_wavs/cs_019.wav|Sierra
ham_wavs/cs_020.wav|Tango
ham_wavs/cs_021.wav|Uniform
ham_wavs/cs_022.wav|Victor
ham_wavs/cs_023.wav|Whiskey
ham_wavs/cs_024.wav|X-ray
ham_wavs/cs_025.wav|Yankee
ham_wavs/cs_026.wav|Zulu
ham_wavs/cs_027.wav|Zero
ham_wavs/cs_028.wav|One
ham_wavs/cs_029.wav|Two
ham_wavs/cs_030.wav|Three
ham_wavs/cs_031.wav|Four
ham_wavs/cs_032.wav|Five
ham_wavs/cs_033.wav|Six
ham_wavs/cs_034.wav|Seven
ham_wavs/cs_035.wav|Eight
ham_wavs/cs_036.wav|Nine
ham_wavs/cs_037.wav|Ten
ham_wavs/cs_038.wav|Eleven
ham_wavs/cs_039.wav|Twelve
ham_wavs/cs_040.wav|Thirteen
ham_wavs/cs_041.wav|Fourteen
ham_wavs/cs_042.wav|Fifteen
ham_wavs/cs_043.wav|Sixteen
ham_wavs/cs_044.wav|Seventeen
ham_wavs/cs_045.wav|Eighteen
ham_wavs/cs_046.wav|Nineteen
ham_wavs/cs_047.wav|Twenty
ham_wavs/cs_048.wav|Thirty
ham_wavs/cs_049.wav|Forty
ham_wavs/cs_050.wav|Fifty
ham_wavs/cs_051.wav|Sixty
ham_wavs/cs_052.wav|Seventy
ham_wavs/cs_053.wav|Eighty
ham_wavs/cs_054.wav|Ninety
ham_wavs/cs_055.wav|Hundred
ham_wavs/cs_056.wav|Thousand
ham_wavs/cs_057.wav|California
ham_wavs/cs_058.wav|Texas
ham_wavs/cs_059.wav|Florida
ham_wavs/cs_060.wav|New York
ham_wavs/cs_061.wav|Illinois
ham_wavs/cs_062.wav|Pennsylvania
ham_wavs/cs_063.wav|Ohio
ham_wavs/cs_064.wav|Michigan
ham_wavs/cs_065.wav|Georgia
ham_wavs/cs_066.wav|North Carolina
ham_wavs/cs_067.wav|Virginia
ham_wavs/cs_068.wav|Washington
ham_wavs/cs_069.wav|Arizona
ham_wavs/cs_070.wav|Colorado
ham_wavs/cs_071.wav|Wisconsin
ham_wavs/cs_072.wav|Indiana
ham_wavs/cs_073.wav|Missouri
ham_wavs/cs_074.wav|Tennessee
ham_wavs/cs_075.wav|Massachusetts
ham_wavs/cs_076.wav|Minnesota
ham_wavs/cs_077.wav|CQ
ham_wavs/cs_078.wav|Contest
ham_wavs/cs_079.wav|Portable
ham_wavs/cs_080.wav|Mic
ham_wavs/cs_081.wav|Over
ham_wavs/cs_082.wav|Roger
ham_wavs/cs_083.wav|Thanks
ham_wavs/cs_084.wav|Again
ham_wavs/cs_085.wav|QSL
ham_wavs/cs_086.wav|QRZ
ham_wavs/cs_087.wav|QSO
ham_wavs/cs_088.wav|QSY
ham_wavs/cs_089.wav|QSX
ham_wavs/cs_090.wav|Party
ham_wavs/cs_091.wav|Meter
ham_wavs/cs_092.wav|Feet
ham_wavs/cs_093.wav|Eastern
ham_wavs/cs_094.wav|Western
ham_wavs/cs_095.wav|North
ham_wavs/cs_096.wav|South
ham_wavs/cs_097.wav|CQ contest
ham_wavs/cs_098.wav|QRZ again
ham_wavs/cs_099.wav|Roger, QSL
ham_wavs/cs_100.wav|Your five nine
ham_wavs/cs_101.wav|Again please
ham_wavs/cs_102.wav|Thanks and good luck
ham_wavs/cs_103.wav|CQ CQ CQ
ham_wavs/cs_104.wav|Now the Kilo Three
ham_wavs/cs_105.wav|You are five nine
ham_wavs/cs_106.wav|From New York
ham_wavs/cs_107.wav|Five nine Ohio
ham_wavs/cs_108.wav|Loud signal in California
ham_wavs/cs_109.wav|Kilo Delta Five portable
ham_wavs/cs_110.wav|Roger, you are sixty over
ham_wavs/cs_111.wav|Thanks, QRZed?
ham_wavs/cs_112.wav|QSL, North Carolina
ham_wavs/cs_113.wav|CQ DX CQ DX
ham_wavs/cs_114.wav|Listening up
ham_wavs/cs_115.wav|Station from Indiana
ham_wavs/cs_116.wav|Five nine Michigan
ham_wavs/cs_117.wav|Roger, portable Alabama
ham_wavs/cs_118.wav|Loud in Texas
ham_wavs/cs_119.wav|QSY to twenty meters
ham_wavs/cs_120.wav|Again, again please
ham_wavs/cs_121.wav|Back to you
ham_wavs/cs_122.wav|Tnx, QRZ
ham_wavs/cs_123.wav|You are fifty nine, Colorado
ham_wavs/cs_124.wav|QRZ the Kilo Four
ham_wavs/cs_125.wav|CQ from Virginia
ham_wavs/cs_126.wav|QSL, Tennessee
ham_wavs/cs_127.wav|Roger, loud in Wisconsin
ham_wavs/cs_128.wav|Thanks for the call
ham_wavs/cs_129.wav|You are in the log
ham_wavs/cs_130.wav|CQ contest, CQ contest, this is Kilo Three Charlie Tango
ham_wavs/cs_131.wav|Kilo Five leema Mike Oscar, your five nine Georgia
ham_wavs/cs_132.wav|QSL, you are five nine California
ham_wavs/cs_133.wav|This is Whiskey Six November, portable Colorado
ham_wavs/cs_134.wav|CQ CQ CQ contest, from Alpha Bravo One Charlie Delta
ham_wavs/cs_135.wav|November Zero Tango Uniform, you are fifty nine, Michigan
ham_wavs/cs_136.wav|Roger, you are five nine Florida
ham_wavs/cs_137.wav|Thanks, QRZ, Whiskey Seven Oscar November
ham_wavs/cs_138.wav|CQ contest, CQ contest, this is Kilo Delta Two Romeo Sierra
ham_wavs/cs_139.wav|You are five nine New York
ham_wavs/cs_140.wav|Roger, QSL, portable Virginia
ham_wavs/cs_141.wav|Station from Texas, five nine
ham_wavs/cs_142.wav|CQ DX, CQ DX, from November Seven Yankee Victor
